HPSA Name,HPSA ID,Designation Type,HPSA Discipline Class,HPSA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Metropolitan Indicator,HPSA Geography Identification Number,HPSA Degree of Shortage,Withdrawn Date,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,HPSA Population Type,Rural Status,Longitude,Latitude,BHCMIS Organization Identification Number,Break in Designation,Common County Name,Common Postal Code,Common Region Name,Common State Abbreviation,Common State County FIPS Code,Common State FIPS Code,Common State Name,County Equivalent Name,County or County Equivalent Federal Information Processing Standard Code,Discipline Class Number,HPSA Address,HPSA City,HPSA Component Name,HPSA Component Source Identification Number,HPSA Component State Abbreviation,HPSA Component Type Code,HPSA Component Type Description,HPSA Designation Population Type Description,HPSA Estimated Served Population,HPSA Estimated Underserved Population,HPSA Metropolitan Indicator Code,HPSA Population Type Code,HPSA Postal Code,HPSA Provider Ratio Goal,HPSA Resident Civilian Population,HPSA Shortage,HPSA Status Code,HPSA Type Code,HPSA Withdrawn Date String,Primary State FIPS Code,Primary State Name,Provider Type,Rural Status Code,State Abbreviation,State and County Federal Information Processing Standard Code,State FIPS Code,State Name,U.S. - Mexico Border 100 Kilometer Indicator,U.S. - Mexico Border County Indicator,Data Warehouse Record Create Date,Data Warehouse Record Create Date Text,Unnamed: 64,county_fips
Medicaid Eligible - Southern Harford County,7249992435,HPSA Population,Mental Health,7,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025306100,Not applicable,08/12/2013,0.6000,3713.0,,6188:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3061,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,12000,-8287,M,M,,20000:1,,0.0000,W,Hpsa Pop,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303605,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3036.05,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303201,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3032.01,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025306400,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3064,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303300,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3033,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303205,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3032.05,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303602,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3036.02,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301201,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3012.01,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303101,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3031.01,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303206,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3032.06,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301202,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3012.02,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303900,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3039,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025305300,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3053,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303606,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3036.06,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301602,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3016.02,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025304101,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3041.01,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303501,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3035.01,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303603,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3036.03,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301108,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3011.08,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025304102,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3041.02,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025304202,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3042.02,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303801,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3038.01,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301301,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3013.01,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303803,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3038.03,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303802,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3038.02,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025305100,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3051,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301401,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3014.01,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025305200,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3052,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303502,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3035.02,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301105,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3011.05,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303700,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3037,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301106,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3011.06,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303400,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3034,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301107,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3011.07,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301102,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3011.02,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301703,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3017.03,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025302200,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3022,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303204,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3032.04,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025302801,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3028.01,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301704,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3017.04,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301204,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3012.04,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025302100,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3021,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301205,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3012.05,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303102,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3031.02,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301402,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3014.02,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025301702,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3017.02,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025303203,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3032.03,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
North Harford,7249992434,Geographic HPSA,Mental Health,13,MD,Withdrawn,11/23/2009,08/12/2013,Metropolitan,24025304201,Not applicable,08/12/2013,3.6000,194575.0,,54049:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,7,,,3042.01,,MD,CT,Census Tract,Geographic Population,108000,86575,M,TRC,,30000:1,,2.8900,W,Hpsa Geo,2013/08/12,24,Maryland,Psychiatrist,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
Southern St. Mary's Service Area,7249992432,Geographic HPSA,Mental Health,0,MD,Withdrawn,06/23/2009,08/18/2011,Non-Metropolitan,24047,Not applicable,08/18/2011,3.1000,29585.0,,9544:1,Geographic Population,Rural,,,,N,"Worcester County, MD",,Region 3,MD,24047,24,Maryland,Worcester,047,7,,,Worcester,,MD,SCTY,Single County,Geographic Population,93000,-63415,N,TRC,,30000:1,,0.9900,W,Hpsa Geo,2011/08/18,24,Maryland,Psychiatrist,R,MD,24047,24,Maryland,N,N,06/15/2026,2026/06/15,,24047
